store_name,store_type_code,main_code,store_type,local_name,address,phone_number,long,lati,searchcount
아이스포츠,5199,학원,기타 교육기관,의정부시,경기도 의정부시 장곡로 240 (장암동 동아),031-837-5402,37.72562148,127.0528772,96285
아이파워유아체능교실,5199,학원,기타 교육기관,의정부시,경기도 의정부시 용민로26번길 33 (용현동),031-838-7896,37.73570215,127.0834722,119468
앤앤발달교육센터(END AND 발달교육센터),5199,학원,기타 교육기관,의정부시,경기도 의정부시 용민로 313 (낙양동),031-849-6424,37.75256366,127.1038612,124168
에스티종합안전주식회사,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로222번길,031-8671-5587,37.73936016,127.0730684,108117
엠베스트 SE 홈과외 호원가든점,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호동로 72 (호원동 호원가든2차아파트),031-837-2923,37.72804868,127.0421374,124314
열린평생교육원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로 193 (의정부동),031-874-4646,37.73345471,127.0432364,69679
예술심리치료센터 누스,5199,학원,기타 교육기관,의정부시,경기도 의정부시 가능로 28 (가능동),0,37.74649009,127.0340933,112009
옐로우 스포츠,5199,학원,기타 교육기관,의정부시,경기도 의정부시 입석로70번길 26 (녹양동 호명산빌리지),031-7166-7189,37.75619476,127.0188852,105566
옐로우 차일드,5199,학원,기타 교육기관,의정부시,경기도 의정부시 하금로33번길 8 (금오동),031-878-5562,37.75350799,127.0596262,102702
와이비엠(YBM)영어공부방,5199,학원,기타 교육기관,의정부시,경기도 의정부시 오목로 252 (낙양동 엘에이치휴스토리),031-4792-4714,37.74880684,127.100366,107212
우미린 해법수학,5199,학원,기타 교육기관,의정부시,경기도 의정부시 송양로 76 (민락동),031-853-8566,37.75110352,127.1133428,109571
유스타주니어 스포츠클럽,5199,학원,기타 교육기관,의정부시,경기도 의정부시 입석로70번길 26 (녹양동 호명산빌리지),0,37.75619476,127.0188852,111206
의정부2동주민자치위원회,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로,031-828-4127,37.73936016,127.0730684,106330
의정부KIDS SPORTS,5199,학원,기타 교육기관,의정부시,경기도 의정부시 오목로 72 (민락동 송산주공4단지),031-822-6189,37.73458234,127.0913029,100045
의정부지역사회교육협의회,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로 195 (의정부동),0,37.7336258,127.0432228,104973
의정부한국조리학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 평화로 553 (의정부동),0,37.74131388,127.0468569,110086
의정부홍익학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로207번길 7 (의정부동),031-871-2384,37.73462289,127.042847,108793
이즈영어,5199,학원,기타 교육기관,의정부시,경기도 의정부시 송양로 76 (민락동),031-9544-5449,37.75110352,127.1133428,69418
이향숙미용학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호국로 1319 (의정부동),031-843-4244,37.74394027,127.0507606,105391
일중독서실,5199,학원,기타 교육기관,의정부시,경기도 의정부시 능곡로 42 (신곡동),031-846-1059,37.74119474,127.0612228,69757
자일 물고기체험학습장,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호국로1794번길 88 (자일동),031-844-6916,37.76379525,127.0985845,91839
정훈체육관,5199,학원,기타 교육기관,의정부시,경기도 의정부시 평화로 402 (호원동),031-871-8830,37.72776579,127.0483803,95151
제일간호조무사학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 시민로 143 (의정부동),031-848-3004,37.73784208,127.0509745,99797
주식회사 경기문화예술진흥원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 동일로454번길 19 (신곡동),031-852-6201,37.72879123,127.0605397,134704
주식회사 한국치매예방협회,5199,학원,기타 교육기관,의정부시,경기도 의정부시 새말로 11 (신곡동),0,37.74853732,127.0645343,81577
진선생수학,5199,학원,기타 교육기관,의정부시,경기도 의정부시 용현로 126 (민락동),0,37.74111372,127.0899978,111877
집현전독서실,5199,학원,기타 교육기관,의정부시,경기도 의정부시 태평로 116 (의정부동),031-841-3666,37.74287628,127.051784,119437
채움누리학교,5199,학원,기타 교육기관,의정부시,경기도 의정부시 장곡로596번길 15 (신곡동),031-851-8103,37.74927915,127.0694725,100390
총회신학,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로 177-19 (의정부동),0,37.73207785,127.0423351,84295
칸토르학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 부용로 95 (금오동),031-852-3651,37.75114745,127.0687342,121214
케이제이(KJ)유아체육&이벤트,5199,학원,기타 교육기관,의정부시,경기도 의정부시 오목로 252 (낙양동 엘에이치휴스토리),031-582-6733,37.74880684,127.100366,105654
케익&쿠키체험교실,5199,학원,기타 교육기관,의정부시,경기도 의정부시 장금로 50 (신곡동),0,37.74186978,127.0600002,106115
쿠킹아트 의정부점,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호암로 256 (호원동 신일유토빌),031-826-9700,37.72291495,127.0446196,70354
키즈베어스,5199,학원,기타 교육기관,의정부시,경기도 의정부시 오목로225번길 89-37 (민락동),031-792-8544,37.7460698,127.0970971,99163
트윈스체육교실,5199,학원,기타 교육기관,의정부시,경기도 의정부시 진등로19번길 19-13 (녹양동),0,37.75916446,127.0315342,95768
튼튼영어의정부호원신일,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호암로 256 (호원동 신일유토빌),031-825-5744,37.72291495,127.0446196,82064
파고다차이랑 중국어 민락향림캠퍼스,5199,학원,기타 교육기관,의정부시,경기도 의정부시 오목로 171 (민락동),031-4058-2347,37.74146954,127.0964381,94239
파니짐,5199,학원,기타 교육기관,의정부시,경기도 의정부시 동일로,031-2212-1898,37.73936016,127.0730684,81880
파인드론,5199,학원,기타 교육기관,의정부시,경기도 의정부시 동일로122번길 68 (장암동),031-878-9003,37.69915754,127.0584071,106970
퍼니버니,5199,학원,기타 교육기관,의정부시,경기도 의정부시 부용로 233 (용현동 송산주공1단지),031-1600-7239,37.74861365,127.0811346,69501
포인트영어공부방,5199,학원,기타 교육기관,의정부시,경기도 의정부시 가능로97번길 18 (가능동),031-826-5006,37.74773466,127.0419748,94178
풀잎문화센타,5199,학원,기타 교육기관,의정부시,경기도 의정부시 시민로 124-1 (의정부동),031-876-7514,37.7381953,127.0489618,118913
프로바둑학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 동일로466번길 5 (신곡동),0,37.72990351,127.059913,101785
플러스공부방,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신곡로 35 (신곡동 현대),031-9097-4423,37.73036734,127.0559366,61875
한국복지 에듀,5199,학원,기타 교육기관,의정부시,경기도 의정부시 체육로 298-21 (녹양동),031-855-3665,37.76016988,127.0410089,124007
한국사회교육원제630112지부,5199,학원,기타 교육기관,의정부시,경기도 의정부시 시민로 81 (의정부동),0,37.73866143,127.0442019,108963
한국아이템디자인연구소,5199,학원,기타 교육기관,의정부시,경기도 의정부시 동일로 113 (장암동),031-873-7855,37.69930211,127.0539487,87112
한국일반문화센터,5199,학원,기타 교육기관,의정부시,경기도 의정부시 안말로 88 (호원동 호원우성5차아파트),031-878-6165,37.71440526,127.048585,113365
한국창의인재개발협회,5199,학원,기타 교육기관,의정부시,경기도 의정부시 평화로 324 (호원동),031-876-7037,37.72081468,127.0478566,115702
한국학원,5199,학원,기타 교육기관,의정부시,경기도 의정부시 호국로1291번길 10 (의정부동),031-848-8433,37.74436579,127.0476575,134153
해법 가능 원어민 중국어,5199,학원,기타 교육기관,의정부시,경기도 의정부시 의정로174번길 6 (가능동),031-872-8188,37.74828033,127.0348531,91136
핸즈-온,5199,학원,기타 교육기관,의정부시,경기도 의정부시 녹양로62번길 96-7 (녹양동),0,37.75684239,127.0373522,117895
행복한아동발달센터,5199,학원,기타 교육기관,의정부시,경기도 의정부시 신흥로 146-1 (호원동),031-875-1888,37.72916253,127.0439382,113911
효과영어(Effect English),5199,학원,기타 교육기관,의정부시,경기도 의정부시 녹양로62번길 12 (녹양동 녹양힐스테이트),031-2784-8592,37.75637497,127.0330798,126108
(주)가람정보통신,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 장곡로596번길 15 (신곡동),031-826-6633,37.74927915,127.0694725,97333
(주)국제전기,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 평화로596번길 3 (의정부동),031-723-7766,37.74529295,127.0464315,82969
(주)에코시스템즈/의정부지점,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 평화로 220 (호원동),031-826-2983,37.71165285,127.048053,105152
(주)진시스템,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 장곡로596번길 15 (신곡동),031-873-3684,37.74927915,127.0694725,93951
(주)투데이컴퓨터,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 추동로124번길 22 (신곡동),031-853-4623,37.74673607,127.0680519,103759
(주)현대키즈에듀,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 동일로 514 (신곡동),031-848-1119,37.73422732,127.0586445,130299
24시컴퓨터,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 신흥로222번길,031-872-5559,37.73936016,127.0730684,81382
C.M.S,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 태평로214번길 19-13 (가능동),031-3492-1998,37.75090159,127.045849,83672
Computopia,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 승지로 30 (민락동),031-8242-1666,37.73730902,127.0920298,70608
CS OA,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 경의로118번길 62 (의정부동),031-879-8507,37.7303724,127.04871,90828
D&M코리아,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 회룡로117번길 59 (호원동),0,37.72855517,127.0468274,87119
I.P.S,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 흥선로 74-4 (가능동),0,37.74281181,127.0349353,91273
LK커뮤니케이션,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 송현로52번길 6-11 (민락동),031-1661-4075,37.74420458,127.0935569,126979
PC닥터,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 신흥로 365 (가능동),031-876-7309,37.74890072,127.0424364,104575
SeoCom(서컴서종현),5201,사무통신,컴퓨터,의정부시,경기도 의정부시 금오로 108-10 (금오동),031-4794-3400,37.75629501,127.0771131,72163
STI(에스티아이),5201,사무통신,컴퓨터,의정부시,경기도 의정부시 범골로145번길 15 (의정부동),031-8162-7874,37.73663727,127.0412554,138855
가드전산,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 회룡로 241 (신곡동),0,37.72681873,127.0606326,70820
금강컴퓨터,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 부용로 205-1 (신곡동),031-851-1711,37.75022295,127.079526,93951
기가네트웍스,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 흥선로,031-879-4055,37.73936016,127.0730684,85434
나래시스템,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 평화로 604 (의정부동),031-842-1020,37.74582257,127.0461865,141269
늑대와여우,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 동일로 488 (신곡동),031-844-5200,37.73182555,127.05914,100820
다원통신,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 능곡로 71 (신곡동),031-842-5234,37.7439624,127.0614148,115877
대성시스템,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 시민로160번길 34 (의정부동),031-855-4873,37.73585696,127.0528604,106698
대현하이텍,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 서부로 545 (가능동),0,37.74612811,127.025134,97365
더심플,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 청사로5번길 8-17 (신곡동),031-4419-9989,37.74959868,127.0700018,77877
동고주식회사,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 평화로 633-3 (의정부동),0,37.74833516,127.0449174,65604
디지털PC종합병원(IT센타),5201,사무통신,컴퓨터,의정부시,경기도 의정부시 의정로22번길 38 (의정부동),031-894-7080,37.73474096,127.0374224,119738
디지털솔루션,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 신촌로5번길 16 (가능동),031-877-1830,37.7509321,127.0351932,87446
디지털오에이,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 녹양로87번길 38-11 (녹양동),031-829-3677,37.75976086,127.0339437,120440
락희텔레콤,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 호국로1291번길 22 (의정부동),031-841-6644,37.74463588,127.0476314,78301
러브프린터,5201,사무통신,컴퓨터,의정부시,경기도 의정부시 가능로,031-829-2110,37.73936016,127.0730684,119445
